time,"A/C pressure (kPa)","Air:fuel ratio ()","Average speed (km/h)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Gear (AT) ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Knock retard (°)","Lambda ()","Learned octane ()","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Power from MAF (hp)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Throttle position (%)","Throttle Position Actually (°)","Timing advance (°)","Variable camshaft actual advance #1 (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
03:14:33.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:33.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:33.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:33.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:33.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:33.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:33.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:33.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:33.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:33.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:33.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:34.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:34.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:34.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:34.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:34.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:34.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:34.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:35.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:35.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:35.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:35.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:35.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:35.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:35.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:35.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:35.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:35.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:35.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:35.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:35.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:35.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:35.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:35.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:35.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,
03:14:36.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,
03:14:36.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34375,,,,,,,
03:14:36.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:36.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:36.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:36.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:36.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:36.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:37.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:37.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:37.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:37.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:37.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:37.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:37.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:37.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:37.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:37.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:37.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:37.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,
03:14:37.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:37.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:37.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:37.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:37.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:38.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:38.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:38.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:38.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:38.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:38.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:38.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:38.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:38.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:39.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:39.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:39.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:39.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,
03:14:39.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.850,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:39.970,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:39.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:40.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:40.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:40.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:40.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:40.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:40.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:40.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:40.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:40.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:40.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:40.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,
03:14:40.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,
03:14:40.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:40.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:40.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:40.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:40.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:40.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:41.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:41.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:41.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:41.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
03:14:41.290,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:41.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:41.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:41.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:41.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
03:14:41.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
03:14:41.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,
